iews/R2P7WLA3ETZS4X/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08C2Q49MR,Patrick,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",US,https://www.amazon.com/gp/profile/amzn1.account.AFST6TFB2N5DODZUHUBJKU6TUMKA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,,2024-06-07
B08JG3T2SY,Didn't fit as well as expected.,They were tighter then other shorts I have bought that are the same size.,Y,,"Size: X-Large | Color: 5 Pack Black, Black, Navy, Dark Grey, Light Grey",3,0,,,,,https://www.amazon.com/gp/customer-reviews/R2UZNCGXC668KS/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08C2Q49MR,Gene S,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",US,https://www.amazon.com/gp/profile/amzn1.account.AETD5CWS64H63OZHSPH42HGJIP7A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,,2022-12-07
B08C2CMHYR,Cheap,"Very, very cheap material",Y,,"Size: Large | Color: 2 Pack Black, Dark Grey",2,0,,,,,https://www.amazon.com/gp/customer-reviews/R3320SRP83ZM39/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08C2Q49MR,Renee Rogers,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",US,https://www.amazon.com/gp/profile/amzn1.account.AGEDVH3YTZXYQXPNDWHWHYU5TDTA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,,2022-11-29
B08C2GLSB4,Just cheap shorts,Theyre not bad but nothing fancy.,Y,,"Size: X-Large | Color: 3 Pack Black, Navy, Light Grey",2,0,,,,,https://www.amazon.com/gp/customer-reviews/R1KC4CUCJF8SLO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08C2Q49MR,matt,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",US,https://www.amazon.com/gp/profile/amzn1.account.AFOKC5A3EKGZLRAYBTU3Y5IUVO5Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,,2022-10-02
B08JGBB9N1,Fits too small,Waist band way too small. Usually wear a medium but ordered a large for looser fit. They’re tighter than any of my other medium shorts.,Y,,"Size: Large | Color: 5 Pack Black, Black, Navy, Dark Grey, Light Grey",2,0,,,,,https://www.amazon.com/gp/customer-reviews/R6UXKT42JXTU6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08C2Q49MR,Longhorns2112,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/ea7c696f-7d4d-4b52-82ca-dbe5e5b627a4._CR0,0,574,574_SX48_.jpg",US,https://www.amazon.com/gp/profile/amzn1.account.AH6D2D54CNZNDXC2KZ2FCKSAJYAA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,,2022-09-18
B08JGHDWNP,Size up,I ordered a 2xl in these shorts and they definitely fit more like an xlarge.,Y,,"Size: XX-Large | Color: 5 Pack Black, Black, Navy, Dark Grey, Light Grey",2,0,,,,,https://www.amazon.com/gp/customer-reviews/R2DUJP4OO95I7O/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08C2Q49MR,Amazon Customer,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",US,https://www.amazon.com/gp/profile/amzn1.account.AHCQ5S2C5NKG7CWJBGVRJARQ6RDA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,,2022-09-04
B08JGB2NFB,Little Too Small,I will never going to buy any more of clothes online because I have not tried it before I buy it,Y,,"Size: XX-Large | Color: 7 Pack Black, Dark Grey, Light Grey, Navy, Blue, Red, Dark Green",2,0,,,,,https://www.amazon.com/gp/customer-reviews/R17UJE7X4TN4IM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08C2Q49MR,Kevin,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",US,https://www.amazon.com/gp/profile/amzn1.account.AGZFGKLV3HPHBZOFHJUV5SBDOKSA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,,2022-08-13
B08L4X6T2V,Cheaply made,"Not what I expected. Shorts were cheaply made, not true to size.",Y,,"Size: X-Large | Color: 5 Pack Black, Dark Grey, Dark Blue, Milddle Blue, Army Green",2,0,,,,,https://www.amazon.com/gp/customer-reviews/R1DGFZA592I4O2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08C2Q49MR,Jacquelyn Martin,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",US,https://www.amazon.com/gp/profile/amzn1.account.AFBODPWH4HQNNEXRAITG4YFRVYTQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,,2022-08-05
B08JGHDWNP,Very thin and somewhat see through material.,Fit is average. Fabric is quite thin and somewhat see through.,Y,,"Size: XX-Large | Color: 5 Pack Black, Black, Navy, Dark Grey, Light Grey",2,1,,,,,https://www.amazon.com/gp/customer-reviews/RVWN7EKM1EBII/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08C2Q49MR,G,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",US,https://www.amazon.com/gp/profile/amzn1.account.AEBVBZ4XJ5AMSAQLD4FW35AXV6OQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,,2022-08-04
B08JG3T2SY,Runs and holes at the seams after only 5 wears…,I thought these shorts would be good but just after the return deadline (30 days) one of the pairs showed runs from the seams across the shorts and had holes at the seams like the stitches had fallen out. I will not buy replacements but will use the rest of the pack til they also fall apart.,Y,,"Size: X-Large | Color: 5 Pack Black, Black, Navy, Dark Grey, Light Grey",2,0,,,,,https://www.amazon.com/gp/customer-reviews/R1B6RO3HGLRE9D/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08C2Q49MR,Heather,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",US,https://www.amazon.com/gp/profile/amzn1.account.AEDFHJNYO2SLK442KALX52IZWDCA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,,2022-07-14
B08L4XF4J9,Smaller then expected,Small fit,Y,,"Size: XX-Large | Color: 5 Pack Black, Dark Grey, Dark Blue, Milddle Blue, Army Green",2,0,,,,,https://www.amazon.com/gp/customer-reviews/R1XN5246IX6K31/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08C2Q49MR,Daniel Kelley,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",US,https://www.amazon.com/gp/profile/amzn1.account.AFCJIRUTKDFUUPKGXHDANHWHDZUQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,,2022-07-13
B08C291LRW,Way too small in the waist,"I normally wear a medium, but like my athletic shorts to be a bit baggy in the waist for wearing around the house. So I ordered a large (which is normally baggy on me) and these felt closer to a Small or Small-Medium in the waist. Another reviewer said you should order ~1.5x sizes up which is probably a good idea.",Y,,"Size: Large | Color: 5 Pack Black, Navy, Blue, Dark Grey, Light Grey",2,0,,,,,https://www.amazon.com/gp/customer-reviews/RXNJY3Q1GRCXP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08C2Q49MR,clz8225,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",US,https://www.amazon.com/gp/profile/amzn1.account.AGCKKIXQKUXY7YWTBTNX3GYRSK3A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,,2022-07-01
B08C2R9GWC,Thin- not comfy,"Not comfy
Ride up between legs",Y,,"Size: Medium | Color: 3 Pack Black, Navy, Light Grey",2,0,,,,,https://www.amazon.com/gp/customer-reviews/R1U18D86QGFLY2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08C2Q49MR,KathleenRodrigue,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",US,https://www.amazon.com/gp/profile/amzn1.account.AHFELTELHOW5UBIB5LFMYOII2DFA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,,2022-06-19
B08JG8DNVQ,Good material but bad quality,There’s a hole after one time used as sleep wear. Not recommended unless they can fix the quality.,Y,,"Size: Small | Color: 5 Pack Black, Black, Navy, Dark Grey, Light Grey",2,2,1,https://m.media-amazon.com/images/I/61JjXRd6dvL._SY200.jpg,,,https://www.amazon.com/gp/customer-reviews/RQCJ6WYIVI89/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08C2Q49MR,Lin,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",US,https://www.amazon.com/gp/profile/amzn1.account.AE34J5LU7IAFHDIQAVCEHU6FWQOA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,,2022-06-11
B08C2Q49MR,Runs small,"Runs too small.  My son wears large typically, however had to reorder XL to replace what seemed like a medium.
I'd guess sizing is 1.5 sizes smaller than indicated.  Also, for around home wear, unless you want to show off your package in public.",Y,,,2,0,,,,,https://www.amazon.com/gp/customer-reviews/R1MKVU5VJAKE6H/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08C2Q49MR,Elizabeth Ruczynski-Salada,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",US,https://www.amazon.com/gp/profile/amzn1.account.AF7HQVWW3G4JNBJYIKSZB7IHUKKQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,,2022-06-06
B08C26G4J6,bad,no drawstrings t all and the pockets on one pair were only about 4 inched deep,Y,,"Size: X-Large | Color: 3 Pack Black, Black, Dark Grey",2,0,,,,,https://www.amazon.com/gp/customer-reviews/RVFO0WB5VD2XX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08C2Q49MR,Hal Ritchie,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",US,https://www.amazon.com/gp/profile/amzn1.account.AFL5PS4H4QOXUOKXYPKND4QLEABQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,,2022-05-15
B08JGHDWNP,Thin and short! More like bike shorts for woman,Thin and short! More like bike shorts for woman,Y,,"Size: XX-Large | Color: 5 Pack Black, Black, Navy, Dark Grey, Light Grey",2,0,,,,,https://www.amazon.com/gp/customer-reviews/RCYL6WF4JPQBW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08C2Q49MR,EB. Robins,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/0eeda956-be4a-460c-9c46-dc1b72f6c01d._CR0,0,375,375_SX48_.jpg",US,https://www.amazon.com/gp/profile/amzn1.account.AFGUEB6JLU5OO2R37UEHWNZ3R44Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,,2022-05-11
B08C291LRW,Very thin & No mesh,"Size matters is not the only issue here.
The Large at best is a petite Medium
Material is so thin that when in the light of day it's see through like a veil on a lampshade! Lastly the elastic waistband is very taught.",Y,,"Size: Large | Color: 5 Pack Black, Navy, Blue, Dark Grey, Light Grey",2,0,,,,,https://www.amazon.com/gp/customer-reviews/R28FIURT3PT083/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08C2Q49MR,MommaOFsix,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",US,https://www.amazon.com/gp/profile/amzn1.account.AHPG4MM6VVKQ2ZVOOXF2WSNXVWZA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,,2021-12-22
B08C2J2XKD,"Thin material, stitching comes off","Out of the 5 pairs of shorts I ordered, one of them had a torn pocket out of the gate.  I informed the seller and they sent me two replacements.

The replacements were fine, but unfortunately, another pocket developed a hole a few seconds after I put a set of keys inside (a set of 7 keys, not heavy at all).  Now I have thrown away two of the shorts, and I don't put anything into the pockets when I work out in these shorts, which are highly inconvenient.

I have other Nike shorts that I've used for years without these problems.

I do NOT recommend these shorts.",Y,,"Size: Medium | Color: 5 Pack Black, Navy, Blue, Dark Grey, Light Grey",2,1,,,,,https://www.amazon.com/gp/customer-reviews/R3K8KF5RT9V4J7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08C2Q49MR,David@TX,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",US,https://www.amazon.com/gp/profile/amzn1.account.AHV53AGKMLFHJBIMPILFOKFBEGBQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,,2021-11-20
B08C2K4XKR,Was supposed to have 3 pair only had 2,Missing a pair of shorts,Y,,"Size: XX-Large | Color: 3 Pack Black, Black, Dark Grey",2,0,,,,,https://www.amazon.com/gp/customer-reviews/R3B8WEW8PU7653/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08C2Q49MR,Chris,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",US,https://www.amazon.com/gp/profile/amzn1.account.AFDEDEH7JVMD6UQ3MAOSWMDAW42Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,,2021-10-31
B01AK7Y12A,Small pockets,Cheap and extremely small pockets. Don’t waste your time with these shorts,Y,,Special Size: Standard | Size: Medium | Color: Black C Logo,1,0,,,,,https://www.amazon.com/gp/customer-reviews/RXINBS7W1VFCA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0C3W8MHZF,Chris Sand,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",US,https://www.amazon.com/gp/profile/amzn1.account.AFBPVNEZPQPW4B4ITKKSV3CK4IVA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,,2024-11-12
B01AK7XBYY,runs big,thinner material than I expected,Y,,Special Size: Standard | Size: Large | Color: Team Maroon C Logo,4,0,,,,,https://www.amazon.com/gp/customer-reviews/R2M5VJXQLPXY2P/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0C3W8MHZF,Amazon Customer,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",US,https://www.amazon.com/gp/profile/amzn1.account.AEZFRNO4NSKFMTAJ7MPHMZKV3ZOQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,,2024-11-12
B0BRQZ2ZLP,Sports Shorts,"We’ll-sewn, great fit, very comfortable.",Y,,Special Size: Big & Tall | Size: Large Tall | Color: Black C Logo,5,0,,,,,https://www.amazon.com/gp/customer-reviews/R3G85MSX22HGMH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0C3W8MHZF,mofuncarl,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",US,https://www.amazon.com/gp/profile/amzn1.account.AEF6QSOOZY3VQ5N3DFVKI56QDKQA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,,2024-11-11
B0CJSPBWV2,Nice,Cool,Y,,Special Size: Standard | Size: Small | Color: Black Reflective C,5,0,,,,,https://www.amazon.com/gp/customer-reviews/RM2ETBZW5A5Y4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0C3W8MHZF,James,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/c80615fb-f9af-464a-92ed-beb3953524fa._CR0,0,375,375_SX48_.jpg",US,https://www.amazon.com/gp/profile/amzn1.account.AFNIOP3GS7BU47LUDFCXQJOHS3KQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,,2024-11-11
B0BRQXXZQK,Very thin- cheaply made,Thin. Cheaply made. I wouldn't suggest these.  I threw them away.,Y,,Special Size: Big & Tall | Size: X-Large Tall | Color: Black C Logo,1,0,,,,,https://www.amazon.com/gp/customer-reviews/R123DKO28VQ6VT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0C3W8MHZF,Alisa,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/27a347a0-6d4f-4c15-b20b-37e9ba8792dc._CR62,0,375,375_SX48_.jpg",US,https://www.amazon.com/gp/profile/amzn1.account.AHFA56562UPWIIONOTYO4KJRM4HQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,,2024-11-10
B01AK7Y102,Shallow girl pockets,"nice light weight breathable material but the pockets are really shallow your phone will fall out at the gym for sure,",Y,,Special Size: Standard | Size: X-Large | Color: Black C Logo,3,0,,,,,https://www.amazon.com/gp/customer-reviews/R252IR2U5PV5QU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0C3W8MHZF,S,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",US,https://www.amazon.com/gp/profile/amzn1.account.AG4R4SF3F4UMG2V3WDLECUZYKXLQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,,2024-11-10
B00KUL0W1G,"Nice, but.. pockets...","I bought a pair for my husband and planned to buy several more if he liked them as the price was great, but the pockets are not deep at all. He says the quality and the feel of the shorts are great, but the pocket depth is too small.",Y,,Special Size: Standard | Size: Large | Color: Black C Logo,3,0,,,,,https://www.amazon.com/gp/customer-reviews/R159YOFOFPNY6X/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0C3W8MHZF,Brandi Forster,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",US,https://www.amazon.com/gp/profile/amzn1.account.AEJFHEBHQ44GDWCTPSCKYIBA5NFQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,,2024-11-09
B0BRQZHY8T,Seam on inner right leg is coming apart .,After 1 day of wearing the seam is coming apart . Being 6ft 4in tall it’s hard to find shorts that are long enough that’s the reason I’m not returning. Review is not a complaint but rather maybe the company I bought them from could improve the inspection from customer service before there shipped.,Y,,Special Size: Big & Tall | Size: Large Tall | Color: Granite Heather C Logo,2,0,1,https://m.media-amazon.com/images/I/81Wx5ludCHL._SY200.jpg,,,https://www.amazon.com/gp/customer-reviews/R1OS3T64XTY259/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0C3W8MHZF,jim hackett,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",US,https://www.amazon.com/gp/profile/amzn1.account.AGC2HETTHWSKQW73CMWD43O6GK5A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,,2024-11-08
B01AK7XXLU,Pocket depth varies on different color optioins.,"I don't understand why the pockets in mens clothing are so shallow these days.

I bought a pair of Granite Heather C Logo and hoped for the best. Turned out that I could actually put my phone in the pocket and not expect it to fall out when sitting down. Fantastic! So I bought the same pair of shorts in navy blue. The pockets are half as deep. Sit down at the gym on a piece of equipment and... plop! Your phone hits the floor.",Y,,Special Size: Standard | Size: Medium | Color: Granite Heather C Logo,2,0,,,,,https://www.amazon.com/gp/customer-reviews/R3LCASGYTI8BDS/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0C3W8MHZF,I Don't Comment Often,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",US,https://www.amazon.com/gp/profile/amzn1.account.AHFPF6TLTM3DLHRIN7HMQG4UC7EQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,,2024-11-08
B00KUL0W1G,Comfortable with very small pockets,Comfortable with very small pockets. The phone falls out.,Y,,Special Size: Standard | Size: Large | Color: Black C Logo,3,0,,,,,https://www.amazon.com/gp/customer-reviews/R1S9W5J4BV5YWB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0C3W8MHZF,Ziv,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",US,https://www.amazon.com/gp/profile/amzn1.account.AG2CGV4EM6QQMMZHLJ36IQLPBSXA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,,2024-11-08
B0C3W8MHZF,Comfy,"Not the shorts I typically wear, but since I was on vacation and totally forgot to pack my shorts, I had to make a quick order.

Received the shorts next day. they are quite comfy and are much lighter than expected. Pockets could be a little deeper, but they do well with loose change. with the depth of the pockets, I do have to maintain my phone in may hands, while sitting, but walking around I have not issues.

The shorts are very breathable, which I like, especially when I am vacationing in the south where it is quite humid.

Overall I like the shorts and definitely will purchase again, when needed.",,,,5,0,,,,,https://www.amazon.com/gp/customer-reviews/R3CEFXOWQMZ4DN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0C3W8MHZF,Amazon Customer,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",US,https://www.amazon.com/gp/profile/amzn1.account.AH3MHCK5G3RFN4MRI3BSATSJ3DGQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,,2024-11-04
B01AK7ZJYY,Shorts,Great bit and quality great price,Y,,Special Size: Standard | Size: XX-Large | Color: Navy C Logo,5,0,,,,,https://www.amazon.com/gp/customer-reviews/R3LGYOUBEXH8SP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0C3W8MHZF,Bobby Gunter,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/97b38814-b733-486b-b997-0f95a31bbf6a._CR55,0,389,389_SX48_.jpg",US,https://www.amazon.com/gp/profile/amzn1.account.AEBH7VZUTJBS6DAC4AOACMNYFMDQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,,2024-11-03
B01AK7Y12A,Comfortable,These shorts are comfortable and soft. They have a nice slightly above the knee fit and look great.,Y,,Special Size: Standard | Size: Medium | Color: Black C Logo,5,0,,,,,https://www.amazon.com/gp/customer-reviews/R2D3STT8M6ROW2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0C3W8MHZF,Micah,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",US,https://www.amazon.com/gp/profile/amzn1.account.AFXVHNVNICHPXRAQVQOOSGXBFU5A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,,2024-11-03
B01AK7Y102,my son loves these shorts,"I had to buy him more as he wears them with everything, super comfortable.",Y,,Special Size: Standard | Size: X-Large | Color: Black C Logo,5,0,,,,,https://www.amazon.com/gp/customer-reviews/R3R3UFAQ2NH57P/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0C3W8MHZF,buying4fun,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",US,https://www.amazon.com/gp/profile/amzn1.account.AEP7RFDIIQ237JTD2PF4SU3IR3NA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,,2024-11-03
B01AK7Z2AU,OK,"Fit is a little slimmer than other brands.
Pockets are not very deep, will not fit my mobile phone.",Y,,Special Size: Standard | Size: X-Large | Color: Oxford Gray C Logo,3,0,,,,,https://www.amazon.com/gp/customer-reviews/RPS4M4OCBT4F3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0C3W8MHZF,RG,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",US,https://www.amazon.com/gp/profile/amzn1.account.AGITNKQYTLYAHW4SJ5FMWYLWPL4A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,,2024-10-30
B00KUL0W1G,Nice material for hot weather,My husband loves how light these shorts are. They look just like the picture.  Durable lightweight material.,Y,,Special Size: Standard | Size: Large | Color: Black C Logo,5,0,,,,,https://www.amazon.com/gp/customer-reviews/RZ9P4OA4TEFVP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0C3W8MHZF,Kristen,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",US,https://www.amazon.com/gp/profile/amzn1.account.AGTHVLYIOFABKPY7KWLQRLWDAPKA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,,2024-10-30
B0CJSKTS4Y,High Quality,High Quality at a great price. Highly recommended,Y,,Special Size: Standard | Size: Large | Color: Navy Reflective C,5,0,,,,,https://www.amazon.com/gp/customer-reviews/R352XDOJNK4JWC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0C3W8MHZF,SVEGroup,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/14d1a030-9faf-4795-b4b8-776f6c14a271._CR0,0,375,375_SX48_.jpg",US,https://www.amazon.com/gp/profile/amzn1.account.AHVTMERYB7FH5LCXELFA4IVPVNWQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,,2024-10-28
B0CJSJWJXP,Excelente,Productos de 1era calidad,Y,,Special Size: Standard | Size: Medium | Color: Soft Suede/Nimbus Green Reflective C,5,0,,,,,https://www.amazon.com/gp/customer-reviews/R2SSO1UIH8VJG6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0C3W8MHZF,Gustavo Garcia,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",US,https://www.amazon.com/gp/profile/amzn1.account.AHAIZBZEJRG6NO3MQHXEIF4NY7JA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,,2024-10-26
B01M8J3J4G,Fits as advertised,"Super comfortable, good quality, and I love the color. The shorts are fine for lounging around, but also for working out or playing sports.",Y,,Special Size: Standard | Size: Medium | Color: Team Dark Green C Logo,5,0,,,,,https://www.amazon.com/gp/customer-reviews/R34MDKJMK3GKS8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0C3W8MHZF,Ash Whitehead,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/79b51054-051e-4001-bab6-c9a66347e057._CR0,0,500,500_SX48_.jpg",US,https://www.amazon.com/gp/profile/amzn1.account.AGHIOHHDOL5VEKV4X7CPOGYPXKEA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,,2024-10-26
B0BNJRZSXQ,Great for the price,I paid $11.99 and wear these to the gym every day. Best shorts ever. Lightweight  for sure.🏈,Y,,Special Size: Big & Tall | Size: 3X-Large Big | Color: Navy C Logo,5,1,,,,,https://www.amazon.com/gp/customer-reviews/R3AA8BW2AQXB6Y/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0C3W8MHZF,David J. Kish,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/9fec679a-7f09-443c-9bec-6f3b5c3c54a3._CR0,0,479,479_SX48_.jpg",US,https://www.amazon.com/gp/profile/amzn1.account.AHIJIAFBPLLLSQVJGX5FY5XZJFUA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,,2024-10-26
B01AK7XJS2,Love them,Great color and fit,Y,,Special Size: Standard | Size: Medium | Color: Oxford Gray C Logo,5,0,,,,,https://www.amazon.com/gp/customer-reviews/R3A9886D0ZTN9Y/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0C3W8MHZF,Richard Zavracky,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",US,https://www.amazon.com/gp/profile/amzn1.account.AG2ZHDPYZCTERH3K32KQCY3UZEPA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,,2024-10-24
